"names","node","preds_indRev","preds_outRev","preds_inRev","preds_subRev"
"fyzdq",3772,NA,NA,NA,NA
"fabal",3773,NA,NA,NA,NA
"cuyjx",3774,NA,NA,NA,NA
"stsdk",3775,NA,NA,NA,NA
"twbya",3776,NA,NA,NA,NA
"mjqvy",3777,NA,NA,NA,NA
"wotcq",3778,NA,NA,NA,NA
"weips",3779,NA,NA,NA,NA
"iiyxb",3780,NA,NA,NA,NA
"ygxrq",3781,NA,NA,NA,NA
"swshz",3782,NA,NA,NA,NA
"cvtmg",3783,NA,NA,NA,NA
"ymidc",3784,NA,NA,NA,NA
"vdypv",3785,NA,NA,NA,NA
"hsbyy",3786,464.179693412047,552.94843294471,590.791173993351,1416.88618541166
"rxesa",3787,NA,NA,NA,NA
"urcxr",3788,NA,NA,NA,NA
"vvoxm",3789,NA,NA,NA,NA
"wfrcd",3790,NA,NA,NA,NA
"gxaeg",3791,385.696776178499,561.139581152425,627.149265344727,994.215714667712
"tsujf",3792,NA,NA,NA,NA
"ijgrd",3793,NA,NA,NA,NA
"qdljo",3794,NA,NA,NA,NA
"lylht",3795,NA,NA,NA,NA
"iscpy",3796,NA,NA,NA,NA
"vdpjj",3797,2046.92243509739,9723.3245079276,2055.27865997538,16205.7585032394
"nyoie",3798,1680.72080177074,6066.12208230187,1885.17548895098,15209.3584321391
"qbzik",3799,1148.1055879775,6856.75516317209,2679.35591300328,18902.7931016844
"iqjld",3800,NA,NA,NA,NA
"mqjke",3801,1115.39020115301,6639.50564220477,1710.96488630023,18451.343784503
"pnfdy",3802,2724.75690843449,3332.93238905953,620.848162188927,5013.60227341949
"vqrix",3803,749.734122987903,1613.0067900736,737.22779069641,7622.31357553042
"hycuc",3804,NA,NA,NA,NA
"jgbza",3805,836.97211083837,4439.1815177719,896.791166945656,9334.08493512989
"udpgw",3806,780.798642852854,3059.43420351892,1592.45876321903,11020.9346516855
"nbaxs",3807,665.829475112065,1594.22177536316,853.354352062539,7061.64605423253
"ewcsw",3808,NA,NA,NA,NA
"mhyfm",3809,323.263697501245,327.949905244743,130.144431295096,1333.15871528409
"ncshx",3810,394.150187892253,390.798012663374,264.780459866402,1506.63330848203
"gycaj",3811,NA,NA,NA,NA
"nxsvr",3812,543.421076737642,797.684880456502,262.7112236412,494.785732988622
"kvvow",3813,820.947995272175,3120.37387919038,829.010794936083,8256.87638911996
"gvgsi",3814,NA,NA,NA,NA
"srvqq",3815,NA,NA,NA,NA
"mkjdx",3816,490.979237914508,1314.40926490449,714.534371631099,4924.52686183222
"qaurn",3817,487.297782762857,1173.01986243043,488.251672481597,2733.53299133592
"fwpss",3818,NA,NA,NA,NA
"jclrm",3819,NA,NA,NA,NA
"capdx",3820,NA,NA,NA,NA
"vtvnb",3821,NA,NA,NA,NA
"nymvi",3822,391.302855357054,652.726603298957,175.129385353453,1889.96783368494
"vcuhy",3823,NA,NA,NA,NA
"hmwch",3824,NA,NA,NA,NA
"tzwko",3825,NA,NA,NA,NA
"rdfdh",3826,NA,NA,NA,NA
"ybqwt",3827,NA,NA,NA,NA
"ydjof",3828,NA,NA,NA,NA
"xtcbp",3829,NA,NA,NA,NA
"ihotv",3830,NA,NA,NA,NA
"ulhok",3831,208.308224644036,460.942952674736,476.420369498552,1370.67725109835
"aihur",3832,NA,NA,NA,NA
"gqdpy",3833,NA,NA,NA,NA
"ituup",3834,370.776563322288,431.226852552012,362.07946260178,2102.11194564087
"iwobt",3835,254.522660186308,586.06999022698,651.25544549545,2070.18821062934
"ugore",3836,NA,NA,NA,NA
"ukzfj",3837,291.56545308004,215.353884266403,185.784956949216,569.865882027553
"kyffb",3838,NA,NA,NA,NA
"yniap",3839,NA,NA,NA,NA
"wyhle",3840,NA,NA,NA,NA
"iwtiq",3841,NA,NA,NA,NA
"dxhuv",3842,NA,NA,NA,NA
"lykvh",3843,673.500713488373,1437.06772310471,1941.72420013039,2854.16821653596
"nwpqm",3844,NA,NA,NA,NA
"ssafq",3845,NA,NA,NA,NA
"nkrqd",3846,NA,NA,NA,NA
"lhrhu",3847,NA,NA,NA,NA
"mvdjz",3848,NA,NA,NA,NA
"bzzst",3849,NA,NA,NA,NA
"iiwlw",3850,NA,NA,NA,NA
"dmmcc",3851,NA,NA,NA,NA
"gvpwq",3852,NA,NA,NA,NA
"mljhm",3853,438.403859391935,609.375553456943,683.36677429382,1320.47166450446
"djtbq",3854,NA,NA,NA,NA
"ndgem",3855,NA,NA,NA,NA
"mrhdi",3856,NA,NA,NA,NA
"qbpro",3857,NA,NA,NA,NA
"etgrv",3858,NA,NA,NA,NA
"muqar",3859,380.30408736015,481.274865509096,515.129175618051,1014.26839019274
"jsfeu",3860,NA,NA,NA,NA
"awlyw",3861,256.557444035251,439.155251882562,421.431230742357,1239.97568400069
"ecnrv",3862,NA,NA,NA,NA
"fktgg",3863,167.119871199503,117.374224095024,94.4827615520753,220.512825741286
"keqyq",3864,NA,NA,NA,NA
"unxre",3865,207.582995316051,161.665594631074,117.335631922172,626.631233388269
"nbmjo",3866,NA,NA,NA,NA
"bhgpk",3867,NA,NA,NA,NA
"mimcb",3868,NA,NA,NA,NA
"ccsdq",3869,381.570381822224,486.914005361168,522.767449469929,1020.00112365265
"qpgnk",3870,NA,NA,NA,NA
"pltaa",3871,167.119871199418,78.2919014679755,54.5863005466529,200.188660698977
"swcyh",3872,483.015995337035,696.665202728856,799.21108642425,1578.93027481226
"pleuc",3873,NA,NA,NA,NA
"xzzkg",3874,NA,NA,NA,NA
"raxqq",3875,NA,NA,NA,NA
"votpb",3876,NA,NA,NA,NA
"biylg",3877,NA,NA,NA,NA
"dvqdq",3878,487.556602236885,449.852541719558,438.143192901565,1356.15177747749
"bhhks",3879,299.091839527562,179.354025068494,143.114565326557,530.199244236224
"uzqqk",3880,512.775667307056,697.045664822705,787.830996152994,1732.55360648882
"csefh",3881,NA,NA,NA,NA
"nnitj",3882,NA,NA,NA,NA
"zbyxl",3883,NA,NA,NA,NA
"pbvjy",3884,NA,NA,NA,NA
"typzq",3885,NA,NA,NA,NA
"pcmax",3886,399.917568014406,368.016346075667,353.107862532329,1013.69095607372
"tbsdi",3887,NA,NA,NA,NA
"uhbpc",3888,517.14181332729,277.956596023101,219.514348437483,1037.86200436992
"owbvn",3889,NA,NA,NA,NA
"iyioe",3890,NA,NA,NA,NA
"lscme",3891,NA,NA,NA,NA
"rutgi",3892,NA,NA,NA,NA
"mrjxs",3893,NA,NA,NA,NA
"fnybj",3894,NA,NA,NA,NA
"qvgxf",3895,399.901551405993,233.718404181544,188.007785087294,779.353022714565
"wgxan",3896,NA,NA,NA,NA
"hrzrk",3897,NA,NA,NA,NA
"wmrds",3898,301.373345055137,808.133208057147,929.830083557604,2587.93846350771
"qxlmd",3899,NA,NA,NA,NA
"gsigf",3900,NA,NA,NA,NA
"prons",3901,NA,NA,NA,NA
"dadhu",3902,399.901551405789,638.042194370139,733.041629227639,990.577310836348
"hjyyj",3903,NA,NA,NA,NA
"aabnu",3904,NA,NA,NA,NA
"vmrlh",3905,299.09183952741,356.208776833802,362.608688767091,624.597062892398
"ieleq",3906,NA,NA,NA,NA
"wuhaf",3907,NA,NA,NA,NA
"rlgqe",3908,NA,NA,NA,NA
"llkqe",3909,366.133769184175,454.54237659215,481.40252824605,944.622077989408
"corzo",3910,NA,NA,NA,NA
"geohc",3911,511.566379710179,791.073695893851,934.589864583216,1757.17615063325
"jkchc",3912,NA,NA,NA,NA
"gkazf",3913,NA,NA,NA,NA
"vzfdh",3914,NA,NA,NA,NA
"znmwm",3915,517.141813327026,1055.48050315625,1338.43416376521,1427.3083210037
"tklae",3916,NA,NA,NA,NA
"xlzml",3917,512.886596537115,1106.51845451377,1245.4892096152,6524.61195920916
"igsqs",3918,NA,NA,NA,NA
"blxyy",3919,NA,NA,NA,NA
"gtsbi",3920,NA,NA,NA,NA
"xtxhi",3921,NA,NA,NA,NA
"xdzsn",3922,663.695961488277,1105.4241146169,1374.68749878818,2798.39175533215
"kccdg",3923,429.710235459403,359.277332718937,334.009877046764,1071.6577913955
"ujhwr",3924,351.732579851699,161.667753995566,121.759096980441,449.785562483727
"hxaah",3925,NA,NA,NA,NA
"vrddr",3926,NA,NA,NA,NA
"ncejp",3927,NA,NA,NA,NA
"jptss",3928,NA,NA,NA,NA
"twhpr",3929,663.695961487939,1117.52157657524,1395.11053910004,2805.6746995425
"qgbdp",3930,NA,NA,NA,NA
"pzilc",3931,NA,NA,NA,NA
"aqcat",3932,NA,NA,NA,NA
"qccyc",3933,NA,NA,NA,NA
"vmslb",3934,NA,NA,NA,NA
"inifv",3935,593.989891659872,1332.33463933552,1545.90018126189,10264.9740693271
"bixzt",3936,NA,NA,NA,NA
"glssc",3937,NA,NA,NA,NA
"qeyfc",3938,986.848180983523,3494.57370077013,1364.78169407346,23138.2940882818
"tconn",3939,998.267255043123,5474.90481318222,1511.78966306716,20476.9413761268
"epimo",3940,NA,NA,NA,NA
"cdike",3941,906.121737242966,4262.55274017296,1302.98928827449,34080.9660859865
"fflrl",3942,1792.26326652831,2728.15406963229,1822.77689782973,15639.2835997858
"wnrkm",3943,1506.08191157478,3980.63300735368,1644.00152093323,11302.7949223316
"uiqef",3944,NA,NA,NA,NA
"oepaw",3945,2713.95570118401,12100.1727993984,2717.71709724962,17664.2803099048
"likko",3946,NA,NA,NA,NA
"ygqhs",3947,964.000072190821,7116.08729948946,1292.93032100488,14437.4133253638
"lcpsi",3948,NA,NA,NA,NA
"cjiia",3949,777.348714019901,2755.36980701157,1245.35272616685,127904.279334207
"xtunn",3950,1456.98255827336,3275.16688292357,793.58976541914,5711.31773921646
"zkysc",3951,978.677171557485,7007.67149588667,1565.24663452366,15994.0456965715
"yxahw",3952,NA,NA,NA,NA
"cicpp",3953,2832.86497356234,4593.95950373719,2139.52951770539,9873.47181947736
"blhqn",3954,NA,NA,NA,NA
"pgbet",3955,460.963588873699,900.429691026743,387.254720075313,1772.0805996459
"jooft",3956,1996.0640715872,9667.66671607179,1988.1862868546,15634.1439828229
"iblqb",3957,NA,NA,NA,NA
"qgxhv",3958,NA,NA,NA,NA
"yguqh",3959,NA,NA,NA,NA
"zzjcr",3960,NA,NA,NA,NA
"cftvj",3961,NA,NA,NA,NA
"muayf",3962,NA,NA,NA,NA
"ztpag",3963,1321.23424982086,4155.62713370266,761.009973727504,8420.69941851067
"rrkjj",3964,998.466019627775,4666.81548456115,1066.03046870114,10287.1523329527
"lkgva",3965,NA,NA,NA,NA
"inibu",3966,937.118176840672,2808.62244819427,506.209053316743,3525.38169870857
"slbgv",3967,416.917823167535,450.641307671119,172.826880028553,1711.63202923547
"wbncr",3968,NA,NA,NA,NA
"wegla",3969,772.258949085565,2504.81816330856,356.078297504215,5766.02358685315
"vtfjk",3970,NA,NA,NA,NA
"xklfz",3971,809.083961718418,4048.99448661912,1334.12176416297,15882.7883901303
"cdutw",3972,NA,NA,NA,NA
"ylyxg",3973,1158.18107912452,3660.21100590226,1268.20260349155,8886.59798202615
"mpgiv",3974,680.439098534442,2708.2156354652,495.542760911448,3926.56523214321
"artuz",3975,NA,NA,NA,NA
"mbxah",3976,NA,NA,NA,NA
"tkedl",3977,823.135099362056,3335.37098696602,992.822385961126,10840.7760314718
"fsxht",3978,NA,NA,NA,NA
"jwvpc",3979,780.030484047864,2590.0014681098,849.922097189216,4543.67855012687
"lsepa",3980,NA,NA,NA,NA
"piubp",3981,710.276352904323,1874.95583542042,436.810786569544,3386.5758358415
"bugls",3982,NA,NA,NA,NA
"fjbls",3983,322.717048177775,392.356797745971,176.189215201058,1244.41149698123
"wjiin",3984,NA,NA,NA,NA
"skjhi",3985,NA,NA,NA,NA
"qfajm",3986,NA,NA,NA,NA
"kjrdk",3987,558.706274913641,1123.26357768808,375.681715232577,4204.77228422764
"sacie",3988,656.680697369195,847.488105930745,286.719924621135,1988.05735472334
"gvhxt",3989,NA,NA,NA,NA
"ewrkt",3990,623.795282712598,1443.09832697908,646.150395715162,6284.9911157536
"kwoif",3991,493.551697357086,944.058698342916,296.078557160077,1318.66923615624
"rjvar",3992,NA,NA,NA,NA
"qbrcn",3993,2390.90426236189,5240.03268738334,926.461370465494,7060.17632432855
"eihnj",3994,NA,NA,NA,NA
"qxpgc",3995,NA,NA,NA,NA
"segaz",3996,NA,NA,NA,NA
"uodrr",3997,378.392916365369,1156.72120504239,619.441784420816,2457.45618697815
"vnomp",3998,NA,NA,NA,NA
"rrbyw",3999,470.06246107353,2346.62258177447,1046.72067459746,4332.0816714498
"uhcbm",4000,664.674157737827,4003.68018220881,1948.01148534307,6343.25959709591
"bjpot",4001,NA,NA,NA,NA
"dwevm",4002,NA,NA,NA,NA
"qhnhp",4003,639.830963470254,2719.11366145036,888.316931527909,3669.71423197441
"jfpde",4004,NA,NA,NA,NA
"pdjyy",4005,288.296890381871,314.623091857265,234.072989162759,1601.18971204955
"jlanw",4006,NA,NA,NA,NA
"oqkch",4007,NA,NA,NA,NA
"nhaue",4008,282.060121196366,791.441972762185,395.51678266502,1661.02405428072
"vtmjj",4009,NA,NA,NA,NA
"nfdbn",4010,369.241456900263,392.201380517492,215.996016268802,1546.68642468885
"xiktk",4011,406.647929049416,1307.99022793511,671.746075123512,3421.86130017673
"tlvdh",4012,327.953878215885,264.837236760627,136.331045278808,1005.76927315559
"pfrfh",4013,1812.47891656842,2257.28520349558,966.940214875693,4865.22340108373
"emqio",4014,NA,NA,NA,NA
"qbsil",4015,NA,NA,NA,NA
"qewbm",4016,NA,NA,NA,NA
"npwum",4017,835.799893415494,1426.03322880519,485.263140968886,3334.1881870593
"apvlo",4018,NA,NA,NA,NA
"hjvtz",4019,NA,NA,NA,NA
"pkvjp",4020,671.217532113025,1427.31351993813,1017.71530628542,4026.67396485016
"divdd",4021,NA,NA,NA,NA
"lqzxb",4022,1391.32247877823,1063.7742589455,463.62849624334,3200.74556374194
"qphmz",4023,NA,NA,NA,NA
"kfowc",4024,NA,NA,NA,NA
"prhad",4025,533.606230421797,951.635303149796,688.952129116667,2796.25219596243
"bnapp",4026,NA,NA,NA,NA
"nhqps",4027,NA,NA,NA,NA
"qeibp",4028,789.128239907071,2436.67383065169,928.981464878527,4916.22350370233
"futqj",4029,334.737242557549,338.409294758522,331.238704570343,792.00766821689
"cdijv",4030,NA,NA,NA,NA
"dzrlb",4031,NA,NA,NA,NA
"tqidg",4032,472.150324949134,188.086249631856,131.033615360539,743.400148794588
"mgupq",4033,NA,NA,NA,NA
"wjjlv",4034,NA,NA,NA,NA
"izqvz",4035,NA,NA,NA,NA
"ccffm",4036,386.791870704024,472.179922817901,500.326156999594,1046.66476798
"ogths",4037,NA,NA,NA,NA
"zelgz",4038,422.322974086819,527.114177489604,567.781970206654,1225.53485633028
"vhjrw",4039,202.194535192846,121.319189316186,94.1560907010261,298.068151671124
"wgzws",4040,NA,NA,NA,NA
"bqxeh",4041,NA,NA,NA,NA
"jeden",4042,261.982734791538,315.954678183923,313.578537519094,419.002021730097
"kgqof",4043,NA,NA,NA,NA
"gshqr",4044,NA,NA,NA,NA
"akdbp",4045,NA,NA,NA,NA
"qdbvs",4046,386.791870703826,387.405302958832,382.656935810672,998.354247330258
"eodbl",4047,NA,NA,NA,NA
"gjjnu",4048,613.076014640662,1241.59551759151,1630.47792073678,2374.68262312764
"qcjqw",4049,NA,NA,NA,NA
"jpgvr",4050,NA,NA,NA,NA
"cqhax",4051,NA,NA,NA,NA
"dnbsl",4052,1067.52889421265,1786.59565957759,1703.90592653712,3627.70657973697
"crohl",4053,325.775384540627,293.911275770099,275.489470829766,733.309718368087
"cfbfb",4054,1381.93701979142,3154.56081017881,3773.11487549534,9801.61840871371
"ezvhf",4055,600.406682736524,124.406082470109,67.3506917617525,618.995771150117
"tryfi",4056,NA,NA,NA,NA
"ghmzq",4057,NA,NA,NA,NA
"cdnts",4058,NA,NA,NA,NA
"zqlzi",4059,NA,NA,NA,NA
"bpdcn",4060,NA,NA,NA,NA
"bkmrk",4061,NA,NA,NA,NA
"yahci",4062,NA,NA,NA,NA
"ggtnn",4063,NA,NA,NA,NA
"gjkyh",4064,NA,NA,NA,NA
"bmycm",4065,NA,NA,NA,NA
"wtpnv",4066,NA,NA,NA,NA
"vsgfy",4067,172.092943620667,90.8595162422162,66.3998841117685,220.659166358708
"bcfhh",4068,421.158388106409,602.490315403492,678.621958298485,1216.24799060425
"pvnfj",4069,314.777589649382,319.652887124139,311.525214265093,713.074483680124
"huush",4070,447.308023707675,939.586766017834,1143.48695294286,2020.26212691639
"ildua",4071,NA,NA,NA,NA
"rclqc",4072,NA,NA,NA,NA
"gkowh",4073,NA,NA,NA,NA
"szogy",4074,338.441036734764,268.33042812777,240.391739935077,736.227466627364
"xkwog",4075,NA,NA,NA,NA
"iojwe",4076,NA,NA,NA,NA
"elsmm",4077,NA,NA,NA,NA
"cekdk",4078,524.87180548334,1133.92538175715,1365.18588999452,4417.33113037435
"zmqul",4079,NA,NA,NA,NA
"bobau",4080,NA,NA,NA,NA
"jvnmw",4081,569.586605941862,1047.1184553194,1323.55817219464,2112.42075541608
"qoiio",4082,435.782468028052,331.999978913591,297.987052879806,1036.10343016241
"invgc",4083,NA,NA,NA,NA
"wotzw",4084,NA,NA,NA,NA
"rellj",4085,NA,NA,NA,NA
"pdbca",4086,NA,NA,NA,NA
"lubrf",4087,NA,NA,NA,NA
"okxos",4088,390.574325387564,476.449730874191,489.042770455455,19630.1890303001
"projb",4089,NA,NA,NA,NA
"dhoud",4090,NA,NA,NA,NA
"wiwsj",4091,NA,NA,NA,NA
"pscrt",4092,NA,NA,NA,NA
"cxwvf",4093,NA,NA,NA,NA
"ollwh",4094,NA,NA,NA,NA
"jkbyl",4095,NA,NA,NA,NA
"hvpft",4096,NA,NA,NA,NA
"rygyf",4097,305.657954635417,232.56641920064,203.603588171798,620.12060833006
"bqttd",4098,291.978955949653,535.443144625238,554.714490947208,2179.73248810852
"deyux",4099,NA,NA,NA,NA
"lwtdd",4100,334.737242557378,329.938416382259,320.054792368043,787.227655940875
"cmosh",4101,209.44569089411,325.164169035621,299.901577644903,1100.7410231749
"tinpp",4102,NA,NA,NA,NA
"bterp",4103,NA,NA,NA,NA
"qcjfz",4104,NA,NA,NA,NA
"dydsx",4105,599.230338651394,1722.06195127227,2286.07392665291,7807.24476522748
"ecxpn",4106,476.031366866855,746.715026508134,878.774064479152,1525.72048747225
"fakhd",4107,NA,NA,NA,NA
"ccfrl",4108,NA,NA,NA,NA
"hwyze",4109,NA,NA,NA,NA
"eywsi",4110,NA,NA,NA,NA
"adxbz",4111,NA,NA,NA,NA
"unkbb",4112,NA,NA,NA,NA
"gslgm",4113,NA,NA,NA,NA
"tmajn",4114,462.958543090786,773.822869898285,923.657628860671,1393.06908709378
"adxqm",4115,NA,NA,NA,NA
"gtgsm",4116,314.777589649221,279.735810782117,260.01745284792,690.718486345882
"wrckm",4117,344.230250875597,296.397333944294,274.263651798033,784.417365265262
"btoqi",4118,NA,NA,NA,NA
"hnhmq",4119,NA,NA,NA,NA
"rvsss",4120,NA,NA,NA,NA
"tyugp",4121,214.581290199379,363.533022981798,348.301258752238,914.963351633834
"wcdth",4122,NA,NA,NA,NA
"xrnkc",4123,239.07794832118,466.895170988148,466.89700464624,1389.78303799157
"mjgai",4124,NA,NA,NA,NA
"nlekf",4125,NA,NA,NA,NA
"yljth",4126,NA,NA,NA,NA
"tuqnq",4127,553.816925565517,173.596347681366,89.0468878218953,364.626091805284
"lwbge",4128,NA,NA,NA,NA
"gkhki",4129,NA,NA,NA,NA
"xhbrm",4130,NA,NA,NA,NA
"jbkcc",4131,NA,NA,NA,NA
"lmzbz",4132,NA,NA,NA,NA
"tuzfy",4133,NA,NA,NA,NA
"zdqdp",4134,NA,NA,NA,NA
"kcxby",4135,238.369503200589,169.389171295248,141.787963632711,411.030487222349
"imsch",4136,NA,NA,NA,NA
"yetpu",4137,591.954251169429,2211.02261551193,3402.32810263137,34624.2150852817
"kyoff",4138,NA,NA,NA,NA
"mohgb",4139,NA,NA,NA,NA
"furuf",4140,NA,NA,NA,NA
"msrxa",4141,NA,NA,NA,NA
"mrvcb",4142,530.399962813007,345.061846434171,294.521528420314,1224.47727319114
"achuh",4143,NA,NA,NA,NA
"bieym",4144,391.478664681006,385.23460555025,378.401789615489,1010.33334756566
"bqpua",4145,NA,NA,NA,NA
"hgrdc",4146,NA,NA,NA,NA
"fqwfz",4147,NA,NA,NA,NA
"skovv",4148,338.441036734591,406.790198028019,422.427846463543,813.136210457213
"vcvql",4149,469.480550952041,455.096061104149,450.555170246239,1318.33469532605
"bntvi",4150,NA,NA,NA,NA
"uoigx",4151,NA,NA,NA,NA
"avwkl",4152,NA,NA,NA,NA
"akbcw",4153,NA,NA,NA,NA
"ptapu",4154,NA,NA,NA,NA
"odkau",4155,NA,NA,NA,NA
"conqw",4156,NA,NA,NA,NA
"zarch",4157,NA,NA,NA,NA
"kdhhv",4158,NA,NA,NA,NA
"khfxm",4159,344.230250875421,402.068120173909,414.565050317803,843.665649750096
"uhfwl",4160,613.076014640349,651.815481869615,680.982486079332,2035.99215558407
"ojzyg",4161,NA,NA,NA,NA
"wunmx",4162,NA,NA,NA,NA
"iypnu",4163,NA,NA,NA,NA
"tcqsn",4164,NA,NA,NA,NA
"lpgsa",4165,261.982734791405,91.0252555911654,58.0855013015041,311.281709800793
"dfwcn",4166,NA,NA,NA,NA
"epwsf",4167,239.430515794895,507.635384052403,523.463430974404,1496.24579540934
"igcbv",4168,NA,NA,NA,NA
"yaxfu",4169,172.092943620579,116.272751671082,92.7445481915771,234.044935093119
"beoyu",4170,NA,NA,NA,NA
"vtbtx",4171,384.719360659718,835.710457628019,883.621854272148,2680.90698205478
"dvpgh",4172,536.260213102989,1476.74514712889,1877.49426594029,4057.55748689065
"mipfz",4173,NA,NA,NA,NA
"prjlv",4174,600.406682736217,1479.22171468988,1928.10214815958,1118.00413008742
"slkmm",4175,NA,NA,NA,NA
"faxrw",4176,NA,NA,NA,NA
"tpsbd",4177,530.399962812737,1071.7403938632,1367.70936560939,1605.04168519718
"vvggx",4178,NA,NA,NA,NA
"auclm",4179,NA,NA,NA,NA
"wjeps",4180,265.460044720738,323.826914509153,281.164374194325,1405.93354745
"fkmux",4181,951.421087555648,2576.02490892352,3447.25735584819,3430.99770532085
"gxqee",4182,NA,NA,NA,NA
"hfisy",4183,NA,NA,NA,NA
"kywbd",4184,NA,NA,NA,NA
"ixayl",4185,NA,NA,NA,NA
"qwarz",4186,NA,NA,NA,NA
"etwbn",4187,NA,NA,NA,NA
"yhlxs",4188,NA,NA,NA,NA
"rdebz",4189,NA,NA,NA,NA
"rpmhi",4190,NA,NA,NA,NA
"eipbf",4191,692.354287412232,3316.03211324039,5501.75811327479,29458.160504707
"fogur",4192,NA,NA,NA,NA
"nxfia",4193,466.045174051783,719.766329642337,840.762203186888,1466.99036036767
"vduuf",4194,502.447482274062,692.334080793985,633.235272912889,3813.56736714018
"clgxr",4195,NA,NA,NA,NA
"aaygo",4196,NA,NA,NA,NA
"lpgkm",4197,NA,NA,NA,NA
"gqiow",4198,NA,NA,NA,NA
"fagqu",4199,466.045174051545,462.903399011185,462.312202580735,1320.228280064
"wgtql",4200,NA,NA,NA,NA
"ipbbr",4201,NA,NA,NA,NA
"fqnld",4202,NA,NA,NA,NA
"dxenw",4203,NA,NA,NA,NA
"oiuij",4204,284.281077004426,803.190267097978,969.238609330909,3173.85379377009
"arxwb",4205,NA,NA,NA,NA
"umcaf",4206,NA,NA,NA,NA
"xiiqu",4207,NA,NA,NA,NA
"iuurp",4208,787.008575343677,2391.62447082951,3402.93686158503,1644.08436918716
"evglc",4209,NA,NA,NA,NA
"ckdeu",4210,634.567368589287,1698.98275855437,2182.51852344432,13405.4746169654
"kduuo",4211,NA,NA,NA,NA
"gkhdk",4212,694.760090414246,1923.19282279535,2611.22393219229,1274.36226060512
"igfoe",4213,NA,NA,NA,NA
"frzsn",4214,NA,NA,NA,NA
"twkjd",4215,NA,NA,NA,NA
"edsmy",4216,528.603957744806,2806.41376637014,4417.16399654399,9227.17774609529
"djpzy",4217,1175.49529141135,1775.03364005178,1651.9246546577,6585.35728894711
"mrroe",4218,NA,NA,NA,NA
"jnpve",4219,NA,NA,NA,NA
"olsbs",4220,NA,NA,NA,NA
"diesa",4221,NA,NA,NA,NA
"swhfe",4222,NA,NA,NA,NA
"rjxrr",4223,NA,NA,NA,NA
"pjnnq",4224,NA,NA,NA,NA
"pzyiw",4225,NA,NA,NA,NA
"hudie",4226,476.031366866611,480.843947494712,484.044374800839,1373.49850014813
"ywunq",4227,NA,NA,NA,NA
"jznda",4228,NA,NA,NA,NA
"bwsdr",4229,724.461011394486,1729.77320022394,2435.96806739481,3142.1063127659
"vycmo",4230,NA,NA,NA,NA
"jqgsk",4231,567.897020996641,1479.67818494905,1986.06738681841,3461.83293061713
"fgpoe",4232,NA,NA,NA,NA
"izsjy",4233,NA,NA,NA,NA
"vtvds",4234,NA,NA,NA,NA
"trymh",4235,NA,NA,NA,NA
"rwhwq",4236,787.008575343275,160.664076409524,87.6698654026505,862.711656437991
"kewps",4237,NA,NA,NA,NA
"fhwgc",4238,NA,NA,NA,NA
"fqbhr",4239,NA,NA,NA,NA
"jbzfe",4240,NA,NA,NA,NA
"cbcmi",4241,NA,NA,NA,NA
"xhtcj",4242,462.477272234175,1106.37195615801,1358.67628903601,4106.09087774801
"spthn",4243,533.869058914775,764.237485120154,883.014278479412,1876.44045480275
"qfdxk",4244,724.461011394116,784.080236922201,833.845659791833,2601.13184175351
"ryegb",4245,NA,NA,NA,NA
"ssyer",4246,NA,NA,NA,NA
"kaqpl",4247,NA,NA,NA,NA
"kptie",4248,NA,NA,NA,NA
"uqoou",4249,1031.88322969371,1319.14019236279,1378.89220877343,39613.9153044483
"rhbcu",4250,NA,NA,NA,NA
"fvhkd",4251,1241.2203636693,4357.67681515092,2588.05869459465,14947.0270187047
"yguvp",4252,NA,NA,NA,NA
"tjbsb",4253,400.204976990845,222.048978741073,169.714527073733,1426.17169192638
"eqmqo",4254,NA,NA,NA,NA
"yhpte",4255,805.077603251035,1991.99825285051,2880.32113504983,3943.52106444348
"wftre",4256,258.476522437663,699.074176263218,766.21823544013,1367.48191520125
"jfvby",4257,NA,NA,NA,NA
"wtjnd",4258,NA,NA,NA,NA
"gdxab",4259,NA,NA,NA,NA
"bkhbx",4260,NA,NA,NA,NA
"simiy",4261,NA,NA,NA,NA
"mlqfi",4262,NA,NA,NA,NA
"aadum",4263,NA,NA,NA,NA
"lwmwf",4264,NA,NA,NA,NA
"uryce",4265,1028.05081661891,3596.76024523334,1695.9067063738,10752.4324581235
"dfyya",4266,1105.05504309066,4037.94890397354,1649.90498515561,11720.4113944064
"ubhgb",4267,NA,NA,NA,NA
"ejhvf",4268,1096.20702595424,2826.62207828342,1563.38132471955,10822.8223717073
"xebaw",4269,NA,NA,NA,NA
"fwzww",4270,NA,NA,NA,NA
"xnqeq",4271,NA,NA,NA,NA
"sovyf",4272,1411.20997528088,4420.13625849637,1479.73324575163,4653.60882860763
"ougqx",4273,937.505137702681,3667.27625576881,1500.31144385869,17367.5375837586
"mamxa",4274,NA,NA,NA,NA
"dgljc",4275,NA,NA,NA,NA
"xcftf",4276,NA,NA,NA,NA
"wftda",4277,NA,NA,NA,NA
"vbneu",4278,442.746314973301,600.975304858946,428.093361798423,1330.07421573043
"soocc",4279,678.183221650293,2515.392052423,588.76752708148,7313.0768498521
"pzcfp",4280,832.94612126793,3854.66084519864,1265.39470063347,6681.75042996061
"thhch",4281,NA,NA,NA,NA
"zqcve",4282,NA,NA,NA,NA
"thqcf",4283,NA,NA,NA,NA
